
2020-01-03T15:47:24+03:00 ==> Folder: 5 | 
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 5 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 770.162396ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 7 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 275.767332ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 8 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 561.980523ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 2 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 652.964888ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 6 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 551.452732ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 3 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 568.708407ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 4 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 731.128724ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 1 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 465.150695ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 9 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 806.570183ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 6 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 364.522676ms
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:25+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 0 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 730.206748ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 7 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 536.207042ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 8 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 537.304027ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 1 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 462.386036ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 2 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 693.588271ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 6 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 433.200457ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 4 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 746.405278ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 3 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 886.765036ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 9 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 597.143386ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
Spec: ((((x)*(x))*((x)+(2)))*((x)/((3)*((x)+(9)))))	 | Run: 0 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 449.258247ms
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:26+03:00 ==> Folder: 5 | 
  ==> Run: 4 | Epoch: (10/36)
