
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 8 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 43.181477ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 1 | Gen: (2/50) | TSz: 0 | numG#: 13 | Elapsed: 65.992199ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 9 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 70.102893ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 0 | Gen: (2/50) | TSz: 0 | numG#: 13 | Elapsed: 154.610504ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 4 | Gen: (2/50) | TSz: 0 | numG#: 13 | Elapsed: 105.850058ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 3 | Gen: (2/50) | TSz: 0 | numG#: 13 | Elapsed: 83.955423ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 2 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 104.99266ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 7 | Gen: (2/50) | TSz: 0 | numG#: 13 | Elapsed: 90.342485ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 5 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 108.123361ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 8 | Gen: (4/50) | TSz: 0 | numG#: 13 | Elapsed: 62.564208ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 9 | Gen: (4/50) | TSz: 0 | numG#: 13 | Elapsed: 75.29098ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 1 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 91.469004ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 4 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 72.80757ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 5 | Gen: (4/50) | TSz: 0 | numG#: 13 | Elapsed: 50.84886ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 7 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 81.478207ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 6 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 123.303794ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 0 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 94.306875ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 3 | Gen: (3/50) | TSz: 0 | numG#: 13 | Elapsed: 97.861683ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 9 | Gen: (5/50) | TSz: 0 | numG#: 13 | Elapsed: 43.213949ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
Spec: (x)	 | Run: 2 | Gen: (4/50) | TSz: 0 | numG#: 13 | Elapsed: 118.061221ms
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:09+03:00 ==> Folder: 2 | 
  ==> Run: 0 | Epoch: (16/36)
