
2020-01-03T15:47:14+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 899.506213ms
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 3 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 946.723766ms
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 9 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 1.105686205s
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 0 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 636.141264ms
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 627.044725ms
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 7 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 508.986861ms
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (22/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (28/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (25/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 8 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 645.929148ms
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 6 | Gen: (2/50) | TSz: 3 | numG#: 13 | Elapsed: 1.104733579s
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (1/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:15+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 4 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 632.430144ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 5 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 798.199128ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 9 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 455.998073ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 0 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 433.645943ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 2 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 479.125499ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 1 | Gen: (3/50) | TSz: 3 | numG#: 13 | Elapsed: 841.399165ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 7 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 552.135656ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 0 | Gen: (5/50) | TSz: 3 | numG#: 13 | Elapsed: 370.646335ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 3 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (22/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 5 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (28/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 9 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 2 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 6 | Epoch: (25/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 8 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 688.592885ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (31/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (34/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (7/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
Spec: (x)	 | Run: 4 | Gen: (4/50) | TSz: 3 | numG#: 13 | Elapsed: 671.663527ms
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 8 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (1/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 7 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (10/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 4 | Epoch: (4/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (13/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (16/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 0 | Epoch: (19/36)
2020-01-03T15:47:16+03:00 ==> Folder: 3 | 
  ==> Run: 1 | Epoch: (19/36)
